Player_ID,Wage,Age,Club,League,Nation,Position,Apps,Caps,Caps_per_App,Apps_per_Year,International_Exposure
P01691,605000.0,24,Sporting CP,Primiera Liga,CPV,Forward,108,5,0.046296296296296294,13.5,0.625
P01692,603000.0,24,VfB Stuttgart,Bundesliga,CRO,Defender,127,6,0.047244094488188976,15.875,0.75
P01693,602000.0,22,Parthenope,Serie A,ITA,Forward,77,13,0.16883116883116883,12.833333333333334,2.1666666666666665
P01694,602000.0,25,Vigo,La Liga,ESP,Defender,137,1,0.0072992700729927005,15.222222222222221,0.1111111111111111
P01695,598000.0,27,Reims,Ligue 1 Uber Eats,KOS,Forward,193,29,0.15025906735751296,17.545454545454547,2.6363636363636362
P01696,598000.0,24,Salernitana,Serie A,CYP,Midfielder,125,47,0.376,15.625,5.875
P01697,597000.0,30,SV Werder,Bundesliga,GER,Defender,331,0,0.0,23.642857142857142,0.0
P01698,590000.0,24,1. FC Koln,Bundesliga,GER,Defender,104,0,0.0,13.0,0.0
P01699,583000.0,24,BRG,Primiera Liga,SRB,Midfielder,159,8,0.050314465408805034,19.875,1.0
P01700,583000.0,22,SV Werder,Bundesliga,GER,Defender,92,0,0.0,15.333333333333334,0.0
P01701,581000.0,27,Toulouse FC,Ligue 1 Uber Eats,NED,Midfielder,261,0,0.0,23.727272727272727,0.0
P01702,578000.0,31,Atletico Pamplona,La Liga,ESP,Defender,327,0,0.0,21.8,0.0
P01703,576000.0,23,Barcelona,La Liga,ESP,Goalkeeper,65,0,0.0,9.285714285714286,0.0
P01704,576000.0,20,Valencia,La Liga,ESP,Midfielder,56,0,0.0,14.0,0.0
P01705,572000.0,24,LOSC,Ligue 1 Uber Eats,GUI,Forward,115,21,0.1826086956521739,14.375,2.625
P01706,572000.0,24,Sporting CP,Primiera Liga,BRA,Forward,122,0,0.0,15.25,0.0
P01707,572000.0,23,VfB Stuttgart,Bundesliga,COD,Midfielder,109,0,0.0,15.571428571428571,0.0
P01708,572000.0,27,AJ Auxerre,Ligue 1 Uber Eats,ALG,Defender,173,1,0.005780346820809248,15.727272727272727,0.09090909090909091
P01709,572000.0,29,Clermont,Ligue 1 Uber Eats,SEN,Goalkeeper,106,0,0.0,8.153846153846153,0.0
P01710,572000.0,33,Clermont,Ligue 1 Uber Eats,FRA,Midfielder,342,8,0.023391812865497075,20.11764705882353,0.47058823529411764
P01711,570000.0,21,OL,Ligue 1 Uber Eats,SWE,Forward,71,0,0.0,14.2,0.0
P01712,568000.0,24,Milan,Serie A,COL,Goalkeeper,28,0,0.0,3.5,0.0
P01713,568000.0,23,OGC Nice,Ligue 1 Uber Eats,SUI,Defender,168,7,0.041666666666666664,24.0,1.0
P01714,567000.0,27,1. FC Koln,Bundesliga,GER,Defender,199,0,0.0,18.09090909090909,0.0
P01715,567000.0,29,Troyes,Ligue 1 Uber Eats,FRA,Midfielder,292,0,0.0,22.46153846153846,0.0
P01716,567000.0,36,RC Lens,Ligue 1 Uber Eats,FRA,Goalkeeper,275,0,0.0,13.75,0.0
P01717,567000.0,27,RC Lens,Ligue 1 Uber Eats,FRA,Forward,177,0,0.0,16.09090909090909,0.0
P01718,567000.0,32,Elche,La Liga,ESP,Defender,316,0,0.0,19.75,0.0
P01719,567000.0,27,Mallorca,La Liga,URU,Defender,179,16,0.0893854748603352,16.272727272727273,1.4545454545454546
P01720,567000.0,28,Vallecano,La Liga,MKD,Goalkeeper,321,56,0.17445482866043613,26.75,4.666666666666667
P01721,567000.0,30,Vallecano,La Liga,ALB,Defender,317,6,0.01892744479495268,22.642857142857142,0.42857142857142855
P01722,567000.0,32,Elche,La Liga,ESP,Midfielder,450,0,0.0,28.125,0.0
P01723,566000.0,21,Empoli,Serie A,ITA,Forward,54,0,0.0,10.8,0.0
P01724,561000.0,30,Hertha Berlin,Bundesliga,TUR,Midfielder,220,3,0.013636363636363636,15.714285714285714,0.21428571428571427
P01725,560000.0,29,VfL Bochum,Bundesliga,AUT,Midfielder,244,0,0.0,18.76923076923077,0.0
P01726,560000.0,31,Union Berlin,Bundesliga,GER,Forward,328,0,0.0,21.866666666666667,0.0
P01727,560000.0,26,Union Berlin,Bundesliga,GER,Midfielder,203,0,0.0,20.3,0.0
P01728,560000.0,29,Cremonese,Serie A,ITA,Forward,322,0,0.0,24.76923076923077,0.0
P01729,560000.0,32,SC Freiburg,Bundesliga,GER,Midfielder,361,0,0.0,22.5625,0.0
P01730,560000.0,28,VfL Bochum,Bundesliga,GRE,Defender,173,32,0.18497109826589594,14.416666666666666,2.6666666666666665
P01731,560000.0,27,Hoffenheim,Bundesliga,GER,Midfielder,194,0,0.0,17.636363636363637,0.0
P01732,560000.0,24,FC Augsburg,Bundesliga,BIH,Forward,140,13,0.09285714285714286,17.5,1.625
P01733,560000.0,29,1. FC Koln,Bundesliga,ARM,Midfielder,268,34,0.12686567164179105,20.615384615384617,2.6153846153846154
P01734,560000.0,27,VfB Stuttgart,Bundesliga,GER,Goalkeeper,147,0,0.0,13.363636363636363,0.0
P01735,560000.0,28,Brianza,Serie A,ITA,Midfielder,212,0,0.0,17.666666666666668,0.0
P01736,560000.0,24,1. FC Koln,Bundesliga,AUT,Defender,191,3,0.015706806282722512,23.875,0.375
P01737,560000.0,26,SC Freiburg,Bundesliga,AUT,Defender,200,9,0.045,20.0,0.9
P01738,559000.0,22,SV Werder,Bundesliga,BUL,Midfielder,51,0,0.0,8.5,0.0
P01739,559000.0,25,Bayer 04,Bundesliga,AUT,Goalkeeper,156,3,0.019230769230769232,17.333333333333332,0.3333333333333333
P01740,559000.0,25,Real San Sebastian,La Liga,ESP,Midfielder,139,0,0.0,15.444444444444445,0.0
P01741,559000.0,24,Mainz 05,Bundesliga,MAR,Midfielder,87,18,0.20689655172413793,10.875,2.25
P01742,559000.0,21,Salernitana,Serie A,AUT,Defender,55,0,0.0,11.0,0.0
P01743,554000.0,22,Sporting CP,Primiera Liga,URU,Goalkeeper,53,0,0.0,8.833333333333334,0.0
P01744,554000.0,27,Vigo,La Liga,PER,Defender,180,75,0.4166666666666667,16.363636363636363,6.818181818181818
P01745,552000.0,25,Bologna,Serie A,SUI,Midfielder,176,10,0.056818181818181816,19.555555555555557,1.1111111111111112
P01746,552000.0,28,Verona,Serie A,FRA,Midfielder,210,0,0.0,17.5,0.0
P01747,552000.0,22,Lazio,Serie A,ESP,Defender,74,0,0.0,12.333333333333334,0.0
P01748,552000.0,26,Empoli,Serie A,SVN,Defender,216,37,0.1712962962962963,21.6,3.7
P01749,552000.0,27,Udinese,Serie A,BRA,Midfielder,216,5,0.023148148148148147,19.636363636363637,0.45454545454545453
P01750,552000.0,19,Atalanta,Serie A,DEN,Forward,37,0,0.0,12.333333333333334,0.0
P01751,544000.0,24,Toulouse FC,Ligue 1 Uber Eats,SRB,Forward,172,3,0.01744186046511628,21.5,0.375
P01752,543000.0,23,Brianza,Serie A,BRA,Defender,87,0,0.0,12.428571428571429,0.0
P01753,542000.0,20,Rennes,Ligue 1 Uber Eats,FRA,Defender,65,0,0.0,16.25,0.0
P01754,542000.0,25,Getafe,La Liga,ESP,Midfielder,183,0,0.0,20.333333333333332,0.0
P01755,542000.0,34,Getafe,La Liga,URU,Defender,420,6,0.014285714285714285,23.333333333333332,0.3333333333333333
P01756,541000.0,35,Brest,Ligue 1 Uber Eats,FRA,Forward,338,30,0.08875739644970414,17.789473684210527,1.5789473684210527
P01757,541000.0,33,Cadiz,La Liga,ESP,Defender,391,0,0.0,23.0,0.0
P01758,541000.0,24,FC Augsburg,Bundesliga,POL,Defender,168,3,0.017857142857142856,21.0,0.375
P01759,538000.0,23,FC Nantes,Ligue 1 Uber Eats,CMR,Forward,108,11,0.10185185185185185,15.428571428571429,1.5714285714285714
P01760,538000.0,25,Troyes,Ligue 1 Uber Eats,USA,Defender,143,4,0.027972027972027972,15.88888888888889,0.4444444444444444
P01761,538000.0,23,Valencia,La Liga,POR,Defender,61,0,0.0,8.714285714285714,0.0
P01762,538000.0,22,LOSC,Ligue 1 Uber Eats,ENG,Midfielder,62,0,0.0,10.333333333333334,0.0
P01763,538000.0,21,VfB Stuttgart,Bundesliga,GER,Defender,77,0,0.0,15.4,0.0
P01764,538000.0,31,RC Lens,Ligue 1 Uber Eats,FRA,Forward,253,0,0.0,16.866666666666667,0.0
P01765,536000.0,22,Troyes,Ligue 1 Uber Eats,ECU,Defender,59,7,0.11864406779661017,9.833333333333334,1.1666666666666667
P01766,536000.0,26,FC Nantes,Ligue 1 Uber Eats,FRA,Defender,210,0,0.0,21.0,0.0
P01767,534000.0,31,Atletico Pamplona,La Liga,CRO,Forward,359,14,0.03899721448467967,23.933333333333334,0.9333333333333333
P01768,534000.0,29,Atletico Pamplona,La Liga,ESP,Goalkeeper,267,0,0.0,20.53846153846154,0.0
P01769,533000.0,20,Salernitana,Serie A,ITA,Defender,23,0,0.0,5.75,0.0
P01770,533000.0,22,Salernitana,Serie A,ITA,Midfielder,41,0,0.0,6.833333333333333,0.0
P01771,530000.0,23,LOSC,Ligue 1 Uber Eats,BRA,Defender,89,0,0.0,12.714285714285714,0.0
P01772,530000.0,20,LOSC,Ligue 1 Uber Eats,FRA,Goalkeeper,36,0,0.0,9.0,0.0
P01773,527000.0,20,OGC Nice,Ligue 1 Uber Eats,ITA,Defender,24,0,0.0,6.0,0.0
P01774,526000.0,29,Cremonese,Serie A,ITA,Defender,209,0,0.0,16.076923076923077,0.0
P01775,526000.0,21,Almeria,La Liga,BEL,Forward,57,0,0.0,11.4,0.0
P01776,524000.0,20,Verona,Serie A,SCO,Defender,70,0,0.0,17.5,0.0
P01777,523000.0,21,Mallorca,La Liga,KOR,Midfielder,105,6,0.05714285714285714,21.0,1.2
P01778,523000.0,26,Vallecano,La Liga,ESP,Midfielder,262,0,0.0,26.2,0.0
P01779,523000.0,25,Valladolid,La Liga,ESP,Defender,125,0,0.0,13.88888888888889,0.0
P01780,523000.0,28,Vallecano,La Liga,ESP,Midfielder,253,0,0.0,21.083333333333332,0.0
P01781,520000.0,29,Nottm Forest,Premier League,POR,Midfielder,238,0,0.0,18.307692307692307,0.0
P01782,520000.0,21,Leicester,Premier League,ENG,Defender,14,0,0.0,2.8,0.0
P01783,520000.0,19,Southampton,Premier League,ENG,Defender,28,0,0.0,9.333333333333334,0.0
P01784,520000.0,19,Newcastle,Premier League,SCO,Midfielder,28,0,0.0,9.333333333333334,0.0
P01785,520000.0,21,OM,Ligue 1 Uber Eats,BFA,Defender,63,26,0.4126984126984127,12.6,5.2
P01786,520000.0,19,Wolves,Premier League,IRL,Midfielder,3,0,0.0,1.0,0.0
P01787,520000.0,19,Santa Clara,Primiera Liga,SRB,Forward,80,0,0.0,26.666666666666668,0.0
P01788,520000.0,20,West Ham,Premier League,BRA,Defender,14,0,0.0,3.5,0.0
P01789,520000.0,23,Sassuolo,Serie A,BRA,Defender,39,0,0.0,5.571428571428571,0.0
P01790,517000.0,26,FC Augsburg,Bundesliga,GER,Midfielder,81,0,0.0,8.1,0.0
P01791,517000.0,24,FC Augsburg,Bundesliga,SUI,Midfielder,173,24,0.13872832369942195,21.625,3.0
P01792,516000.0,21,Torino,Serie A,SEN,Forward,42,0,0.0,8.4,0.0
P01793,516000.0,31,Troyes,Ligue 1 Uber Eats,FRA,Midfielder,327,0,0.0,21.8,0.0
P01794,516000.0,31,VfL Bochum,Bundesliga,GER,Midfielder,303,0,0.0,20.2,0.0
P01795,516000.0,36,Troyes,Ligue 1 Uber Eats,FRA,Goalkeeper,98,0,0.0,4.9,0.0
P01796,516000.0,18,Almeria,La Liga,BRA,Defender,19,0,0.0,9.5,0.0
P01797,516000.0,23,Eintracht Frankfurt,Bundesliga,FRA,Defender,125,0,0.0,17.857142857142858,0.0
P01798,515000.0,34,Strasbourg,Ligue 1 Uber Eats,FRA,Midfielder,395,0,0.0,21.944444444444443,0.0
P01799,514000.0,25,SV Werder,Bundesliga,DEN,Midfielder,221,1,0.004524886877828055,24.555555555555557,0.1111111111111111
P01800,511000.0,23,Cadiz,La Liga,URU,Forward,98,1,0.01020408163265306,14.0,0.14285714285714285
P01801,510000.0,21,Vallecano,La Liga,ESP,Forward,96,0,0.0,19.2,0.0
P01802,508000.0,29,BRG,Primiera Liga,COL,Defender,193,5,0.025906735751295335,14.846153846153847,0.38461538461538464
P01803,508000.0,27,Real San Sebastian,La Liga,ESP,Midfielder,139,0,0.0,12.636363636363637,0.0
P01804,508000.0,25,Real San Sebastian,La Liga,ESP,Defender,103,0,0.0,11.444444444444445,0.0
P01805,508000.0,27,Brest,Ligue 1 Uber Eats,FRA,Defender,161,0,0.0,14.636363636363637,0.0
P01806,507000.0,23,Vigo,La Liga,ESP,Midfielder,211,1,0.004739336492890996,30.142857142857142,0.14285714285714285
P01807,507000.0,26,Espanyol,La Liga,ESP,Midfielder,239,0,0.0,23.9,0.0
P01808,504000.0,24,FC Lorient,Ligue 1 Uber Eats,TUN,Defender,100,20,0.2,12.5,2.5
P01809,504000.0,25,FC Lorient,Ligue 1 Uber Eats,COD,Defender,110,2,0.01818181818181818,12.222222222222221,0.2222222222222222
P01810,502000.0,33,A. Bilbao,La Liga,ESP,Defender,382,0,0.0,22.470588235294116,0.0
P01811,501000.0,26,Verona,Serie A,DEN,Midfielder,144,1,0.006944444444444444,14.4,0.1
P01812,499000.0,21,Borussia M'gladbach,Bundesliga,IRL,Midfielder,56,0,0.0,11.2,0.0
P01813,492000.0,35,AC Ajaccio,Ligue 1 Uber Eats,FRA,Midfielder,431,0,0.0,22.68421052631579,0.0
P01814,491000.0,24,Sassuolo,Serie A,BRA,Midfielder,99,1,0.010101010101010102,12.375,0.125
P01815,490000.0,27,RC Lens,Ligue 1 Uber Eats,POL,Defender,295,24,0.08135593220338982,26.818181818181817,2.1818181818181817
P01816,485000.0,22,Real Hispalis,La Liga,BRA,Defender,103,0,0.0,17.166666666666668,0.0
P01817,484000.0,24,SV Werder,Bundesliga,AUT,Defender,123,5,0.04065040650406504,15.375,0.625
P01818,484000.0,32,Salento,Serie A,ITA,Defender,345,0,0.0,21.5625,0.0
P01819,483000.0,19,Juventus,Serie A,ITA,Midfielder,36,0,0.0,12.0,0.0
P01820,483000.0,22,Empoli,Serie A,ITA,Forward,104,0,0.0,17.333333333333332,0.0
P01821,483000.0,32,Juventus,Serie A,ITA,Goalkeeper,209,0,0.0,13.0625,0.0
P01822,483000.0,32,Fiorentina,Serie A,ITA,Goalkeeper,187,0,0.0,11.6875,0.0
P01823,479000.0,28,Vallecano,La Liga,SEN,Midfielder,174,0,0.0,14.5,0.0
P01824,479000.0,29,Valladolid,La Liga,VEN,Midfielder,328,36,0.10975609756097561,25.23076923076923,2.769230769230769
P01825,478000.0,30,Valladolid,La Liga,MAR,Defender,198,20,0.10101010101010101,14.142857142857142,1.4285714285714286
P01826,478000.0,34,Empoli,Serie A,KOS,Goalkeeper,216,35,0.16203703703703703,12.0,1.9444444444444444
P01827,478000.0,22,Bologna,Serie A,ITA,Defender,32,0,0.0,5.333333333333333,0.0
P01828,478000.0,20,Salento,Serie A,ITA,Forward,55,0,0.0,13.75,0.0
P01829,478000.0,21,Empoli,Serie A,ITA,Forward,43,0,0.0,8.6,0.0
P01830,478000.0,25,Verona,Serie A,ITA,Defender,140,0,0.0,15.555555555555555,0.0
P01831,478000.0,20,Spezia,Serie A,ITA,Forward,15,0,0.0,3.75,0.0
P01832,478000.0,22,AC Ajaccio,Ligue 1 Uber Eats,SEN,Forward,143,0,0.0,23.833333333333332,0.0
P01833,477000.0,25,FC Porto,Primiera Liga,NGA,Defender,146,11,0.07534246575342465,16.22222222222222,1.2222222222222223
P01834,477000.0,21,Verona,Serie A,SLE,Forward,33,0,0.0,6.6,0.0
P01835,476000.0,22,Valencia,La Liga,POR,Midfielder,98,0,0.0,16.333333333333332,0.0
P01836,473000.0,23,VfL Bochum,Bundesliga,SRB,Defender,98,1,0.01020408163265306,14.0,0.14285714285714285
P01837,471000.0,27,Toulouse FC,Ligue 1 Uber Eats,ENG,Forward,200,0,0.0,18.181818181818183,0.0
P01838,471000.0,29,Toulouse FC,Ligue 1 Uber Eats,FRA,Goalkeeper,153,0,0.0,11.76923076923077,0.0
P01839,467000.0,28,FC Lorient,Ligue 1 Uber Eats,FRA,Defender,190,0,0.0,15.833333333333334,0.0
P01840,467000.0,22,FC Lorient,Ligue 1 Uber Eats,SEN,Forward,53,11,0.20754716981132076,8.833333333333334,1.8333333333333333
P01841,467000.0,23,FC Lorient,Ligue 1 Uber Eats,MLI,Forward,103,14,0.13592233009708737,14.714285714285714,2.0
P01842,466000.0,30,Salernitana,Serie A,SVK,Defender,242,30,0.12396694214876033,17.285714285714285,2.142857142857143
P01843,464000.0,36,Troyes,Ligue 1 Uber Eats,FRA,Defender,407,36,0.08845208845208845,20.35,1.8
P01844,464000.0,26,Montpellier,Ligue 1 Uber Eats,URU,Defender,142,3,0.02112676056338028,14.2,0.3
P01845,464000.0,24,Troyes,Ligue 1 Uber Eats,POR,Defender,115,0,0.0,14.375,0.0
P01846,463000.0,33,SC Freiburg,Bundesliga,GER,Forward,446,2,0.004484304932735426,26.235294117647058,0.11764705882352941
P01847,462000.0,37,Vigo,La Liga,BRA,Goalkeeper,422,10,0.023696682464454975,20.095238095238095,0.47619047619047616
P01848,462000.0,24,Espanyol,La Liga,ESP,Defender,141,0,0.0,17.625,0.0
P01849,461000.0,18,Juventus,Serie A,ENG,Midfielder,1,0,0.0,0.5,0.0
P01850,459000.0,29,SC Freiburg,Bundesliga,GER,Goalkeeper,224,0,0.0,17.23076923076923,0.0
P01851,459000.0,27,FC Nantes,Ligue 1 Uber Eats,CMR,Defender,237,11,0.046413502109704644,21.545454545454547,1.0
P01852,457000.0,27,Brianza,Serie A,CRO,Forward,280,2,0.007142857142857143,25.454545454545453,0.18181818181818182
P01853,455000.0,23,Cremonese,Serie A,ITA,Forward,70,0,0.0,10.0,0.0
P01854,453000.0,20,VfB Stuttgart,Bundesliga,POR,Forward,66,0,0.0,16.5,0.0
P01855,452000.0,25,Chaves,Primiera Liga,RSA,Forward,163,13,0.07975460122699386,18.11111111111111,1.4444444444444444
P01856,452000.0,29,RC Lens,Ligue 1 Uber Eats,COL,Defender,214,3,0.014018691588785047,16.46153846153846,0.23076923076923078
P01857,451000.0,32,Getafe,La Liga,SRB,Defender,306,32,0.10457516339869281,19.125,2.0
P01858,451000.0,30,Vigo,La Liga,ARG,Defender,173,0,0.0,12.357142857142858,0.0
P01859,451000.0,30,Cadiz,La Liga,ESP,Forward,275,0,0.0,19.642857142857142,0.0
P01860,450000.0,24,Espanyol,La Liga,ESP,Forward,156,0,0.0,19.5,0.0
P01861,448000.0,20,Eintracht Frankfurt,Bundesliga,GER,Defender,62,0,0.0,15.5,0.0
P01862,448000.0,24,Sampdoria,Serie A,ALG,Midfielder,98,0,0.0,12.25,0.0
P01863,448000.0,29,VfB Stuttgart,Bundesliga,JPN,Defender,353,41,0.11614730878186968,27.153846153846153,3.1538461538461537
P01864,448000.0,24,1. FC Koln,Bundesliga,GRE,Midfielder,155,23,0.14838709677419354,19.375,2.875
P01865,448000.0,25,Clermont,Ligue 1 Uber Eats,BEL,Defender,144,0,0.0,16.0,0.0
P01866,448000.0,24,1. FC Koln,Bundesliga,GER,Forward,169,0,0.0,21.125,0.0
P01867,448000.0,32,VfL Bochum,Bundesliga,CRC,Defender,241,79,0.3278008298755187,15.0625,4.9375
P01868,448000.0,19,Valencia,La Liga,USA,Midfielder,88,19,0.2159090909090909,29.333333333333332,6.333333333333333
P01869,448000.0,21,Cremonese,Serie A,AUT,Defender,127,0,0.0,25.4,0.0
P01870,448000.0,24,Union Berlin,Bundesliga,NED,Defender,150,0,0.0,18.75,0.0
P01871,448000.0,30,Strasbourg,Ligue 1 Uber Eats,FRA,Defender,201,0,0.0,14.357142857142858,0.0
P01872,445000.0,30,Atletico Pamplona,La Liga,SRB,Midfielder,261,3,0.011494252873563218,18.642857142857142,0.21428571428571427
P01873,441000.0,29,Angers SCO,Ligue 1 Uber Eats,SVN,Defender,285,20,0.07017543859649122,21.923076923076923,1.5384615384615385
P01874,441000.0,24,Reims,Ligue 1 Uber Eats,NED,Defender,123,0,0.0,15.375,0.0
P01875,441000.0,24,Torino,Serie A,GLP,Defender,121,4,0.03305785123966942,15.125,0.5
P01876,441000.0,22,Angers SCO,Ligue 1 Uber Eats,FRA,Defender,42,0,0.0,7.0,0.0
P01877,441000.0,19,Verona,Serie A,ITA,Defender,1,0,0.0,0.3333333333333333,0.0
P01878,441000.0,18,Verona,Serie A,ITA,Defender,4,0,0.0,2.0,0.0
P01879,440000.0,20,Santa Clara,Primiera Liga,BRA,Forward,21,0,0.0,5.25,0.0
P01880,440000.0,23,Sassuolo,Serie A,TUR,Defender,172,18,0.10465116279069768,24.571428571428573,2.5714285714285716
P01881,440000.0,26,Bologna,Serie A,GRE,Defender,164,5,0.03048780487804878,16.4,0.5
P01882,438000.0,28,Almeria,La Liga,BRA,Defender,188,0,0.0,15.666666666666666,0.0
P01883,438000.0,21,Almeria,La Liga,POR,Midfielder,90,0,0.0,18.0,0.0
P01884,438000.0,23,A. Bilbao,La Liga,ESP,Midfielder,160,0,0.0,22.857142857142858,0.0
P01885,437000.0,27,Benfica,Primiera Liga,POR,Midfielder,198,0,0.0,18.0,0.0
P01886,436000.0,23,Sporting CP,Primiera Liga,POR,Midfielder,83,0,0.0,11.857142857142858,0.0
P01887,436000.0,24,Vallecano,La Liga,GHA,Defender,107,0,0.0,13.375,0.0
P01888,436000.0,33,Elche,La Liga,ESP,Defender,413,0,0.0,24.294117647058822,0.0
P01889,436000.0,32,Elche,La Liga,ESP,Defender,405,0,0.0,25.3125,0.0
P01890,436000.0,33,Valladolid,La Liga,ESP,Defender,271,0,0.0,15.941176470588236,0.0
P01891,436000.0,26,Mallorca,La Liga,SVK,Defender,290,13,0.04482758620689655,29.0,1.3
P01892,436000.0,26,Mallorca,La Liga,SEN,Forward,180,4,0.022222222222222223,18.0,0.4
P01893,435000.0,27,Toulouse FC,Ligue 1 Uber Eats,DEN,Defender,227,0,0.0,20.636363636363637,0.0
P01894,435000.0,27,Brest,Ligue 1 Uber Eats,BEN,Forward,230,42,0.1826086956521739,20.90909090909091,3.8181818181818183
P01895,435000.0,25,Brest,Ligue 1 Uber Eats,POR,Midfielder,193,0,0.0,21.444444444444443,0.0
P01896,432000.0,26,Espanyol,La Liga,ESP,Defender,212,0,0.0,21.2,0.0
P01897,432000.0,29,FC Porto,Primiera Liga,BRA,Forward,220,0,0.0,16.923076923076923,0.0
P01898,431000.0,26,Verona,Serie A,ITA,Goalkeeper,219,0,0.0,21.9,0.0
P01899,430000.0,22,VfL Bochum,Bundesliga,GER,Midfielder,23,0,0.0,3.8333333333333335,0.0
P01900,430000.0,30,Union Berlin,Bundesliga,GER,Defender,333,0,0.0,23.785714285714285,0.0
P01901,430000.0,28,Almeria,La Liga,ESP,Midfielder,261,0,0.0,21.75,0.0
P01902,430000.0,24,Espanyol,La Liga,ESP,Defender,163,1,0.006134969325153374,20.375,0.125
P01903,430000.0,24,Borussia M'gladbach,Bundesliga,FRA,Defender,11,0,0.0,1.375,0.0
P01904,430000.0,27,VfL Bochum,Bundesliga,PHI,Defender,181,2,0.011049723756906077,16.454545454545453,0.18181818181818182
P01905,430000.0,18,Hoffenheim,Bundesliga,GER,Midfielder,6,0,0.0,3.0,0.0
P01906,430000.0,24,FC Augsburg,Bundesliga,FIN,Midfielder,109,20,0.1834862385321101,13.625,2.5
P01907,428000.0,29,Troyes,Ligue 1 Uber Eats,GUF,Defender,198,2,0.010101010101010102,15.23076923076923,0.15384615384615385
P01908,428000.0,29,Clermont,Ligue 1 Uber Eats,KOS,Midfielder,258,22,0.08527131782945736,19.846153846153847,1.6923076923076923
P01909,428000.0,23,Troyes,Ligue 1 Uber Eats,CAN,Forward,142,6,0.04225352112676056,20.285714285714285,0.8571428571428571
P01910,428000.0,34,Clermont,Ligue 1 Uber Eats,FRA,Midfielder,417,0,0.0,23.166666666666668,0.0
P01911,427000.0,28,FC Porto,Primiera Liga,POR,Defender,232,0,0.0,19.333333333333332,0.0
P01912,426000.0,22,Salernitana,Serie A,CHI,Forward,98,9,0.09183673469387756,16.333333333333332,1.5
P01913,426000.0,26,Brianza,Serie A,BRA,Defender,171,0,0.0,17.1,0.0
P01914,426000.0,27,BRG,Primiera Liga,POR,Forward,280,4,0.014285714285714285,25.454545454545453,0.36363636363636365
P01915,426000.0,20,Montpellier,Ligue 1 Uber Eats,FRA,Midfielder,91,0,0.0,22.75,0.0
P01916,421000.0,24,Arouca,Primiera Liga,CIV,Midfielder,122,1,0.00819672131147541,15.25,0.125
P01917,421000.0,25,Cremonese,Serie A,CHI,Midfielder,163,12,0.0736196319018405,18.11111111111111,1.3333333333333333
P01918,420000.0,20,FC Nantes,Ligue 1 Uber Eats,FRA,Defender,35,0,0.0,8.75,0.0
P01919,417000.0,30,RC Lens,Ligue 1 Uber Eats,CPV,Defender,186,13,0.06989247311827956,13.285714285714286,0.9285714285714286
P01920,416000.0,23,Wolves,Premier League,POR,Defender,43,0,0.0,6.142857142857143,0.0
P01921,416000.0,23,VTSC,Primiera Liga,IRL,Midfielder,60,0,0.0,8.571428571428571,0.0
P01922,416000.0,21,Angers SCO,Ligue 1 Uber Eats,SEN,Forward,28,4,0.14285714285714285,5.6,0.8
P01923,416000.0,18,Brighton,Premier League,SWE,Midfielder,37,0,0.0,18.5,0.0
P01924,416000.0,20,FC Augsburg,Bundesliga,FRA,Forward,80,0,0.0,20.0,0.0
P01925,415000.0,31,Cadiz,La Liga,ESP,Midfielder,354,0,0.0,23.6,0.0
P01926,415000.0,20,Udinese,Serie A,SRB,Midfielder,42,0,0.0,10.5,0.0
P01927,413000.0,23,AS Monaco,Ligue 1 Uber Eats,FRA,Midfielder,111,0,0.0,15.857142857142858,0.0
P01928,413000.0,22,LOSC,Ligue 1 Uber Eats,POR,Defender,68,0,0.0,11.333333333333334,0.0
P01929,412000.0,22,Salernitana,Serie A,CRO,Defender,125,4,0.032,20.833333333333332,0.6666666666666666
P01930,412000.0,35,Angers SCO,Ligue 1 Uber Eats,FRA,Midfielder,359,0,0.0,18.894736842105264,0.0
P01931,412000.0,31,SC Freiburg,Bundesliga,GER,Defender,234,0,0.0,15.6,0.0
P01932,412000.0,24,Valencia,La Liga,SUI,Defender,151,9,0.059602649006622516,18.875,1.125
P01933,412000.0,29,Sporting CP,Primiera Liga,POR,Defender,133,0,0.0,10.23076923076923,0.0
P01934,412000.0,19,Valencia,La Liga,ESP,Defender,37,0,0.0,12.333333333333334,0.0
P01935,411000.0,21,Verona,Serie A,COL,Defender,45,0,0.0,9.0,0.0
P01936,411000.0,24,Montpellier,Ligue 1 Uber Eats,FRA,Midfielder,157,0,0.0,19.625,0.0
P01937,410000.0,30,Almeria,La Liga,BRA,Forward,267,0,0.0,19.071428571428573,0.0
P01938,408000.0,29,Mallorca,La Liga,ESP,Midfielder,283,0,0.0,21.76923076923077,0.0
P01939,408000.0,31,Mallorca,La Liga,FRA,Midfielder,209,5,0.023923444976076555,13.933333333333334,0.3333333333333333
P01940,408000.0,34,Mallorca,La Liga,ESP,Defender,412,0,0.0,22.88888888888889,0.0
P01941,408000.0,34,Mallorca,La Liga,ESP,Midfielder,494,0,0.0,27.444444444444443,0.0
P01942,408000.0,33,Girona,La Liga,COL,Defender,395,0,0.0,23.235294117647058,0.0
P01943,408000.0,35,Mallorca,La Liga,ESP,Forward,501,0,0.0,26.36842105263158,0.0
P01944,405000.0,29,Torino,Serie A,FRA,Defender,180,0,0.0,13.846153846153847,0.0
P01945,404000.0,28,Angers SCO,Ligue 1 Uber Eats,FRA,Forward,212,0,0.0,17.666666666666668,0.0
